Timestamp,Device ID,Device Type,Power Consumption (W),Room Location,Temperature (°C),Humidity (%),Usage Duration (minutes),Energy Cost ($),On/Off Status
2024-05-05 08:02:00,D-8325,Microwave,1708.99,Garage,17.77,45.41,28,95.7,On
2024-01-16 18:47:00,D-9500,Laptop Charger,72.18,Living Room,19.33,59.89,151,21.8,On
2024-08-26 01:14:00,D-3686,Refrigerator,166.8,Bathroom,26.93,50.39,112,37.36,Off
2024-05-11 14:39:00,D-2512,Washing Machine,444.73,Office,16.6,54.45,88,78.27,On
2024-01-14 21:04:00,D-7216,Microwave,1556.48,Bedroom,25.06,66.25,173,538.54,On
2024-04-06 08:21:00,D-8328,Washing Machine,551.1,Kitchen,15.55,74.13,135,148.8,Off
2024-03-27 05:08:00,D-5652,Laptop Charger,77.77,Garage,21.94,50.32,148,23.02,Off
2024-10-09 05:05:00,D-6338,Microwave,1739.25,Bedroom,22.36,66.15,54,187.84,Off
2024-05-25 15:46:00,D-6648,Smart Plug,3.61,Living Room,24.23,36.6,124,0.9,On
2024-09-26 13:43:00,D-4314,Washing Machine,390.37,Kitchen,26.72,76.25,53,41.38,Off
2024-03-09 13:56:00,D-1392,TV,127.03,Bedroom,27.36,69.09,71,18.04,Off
2024-12-13 04:46:00,D-2505,Microwave,929.96,Bedroom,28.31,62.37,170,316.19,On
2024-07-01 04:01:00,D-9490,Heater,2876.57,Kitchen,19.76,76.97,53,304.92,On
2024-04-10 20:05:00,D-2627,Smart Bulb,13.31,Living Room,25.23,39.68,153,4.07,Off
2024-01-02 17:09:00,D-7477,Heater,2871.45,Garage,24.34,71.32,145,832.72,On
2024-05-21 00:40:00,D-7661,TV,119.35,Garage,18.7,41.7,132,31.51,On
2024-09-05 04:57:00,D-6776,Heater,2269.37,Office,15.83,55.5,174,789.74,On
2024-02-07 23:51:00,D-5688,Washing Machine,305.18,Kitchen,20.94,69.94,155,94.61,On
2024-03-29 21:33:00,D-9532,Ceiling Fan,87.37,Office,25.19,63.58,108,18.87,Off
2024-12-28 23:18:00,D-7527,Refrigerator,207.93,Bathroom,21.3,39.84,162,67.37,On
2024-11-08 08:30:00,D-4142,Smart Bulb,14.98,Garage,24.49,51.54,125,3.74,On
2024-03-18 02:36:00,D-6093,Ceiling Fan,93.8,Kitchen,29.21,40.07,15,2.81,On
2024-03-10 21:17:00,D-5581,Heater,2574.79,Garage,19.82,33.07,119,612.8,On
2024-08-21 07:09:00,D-2108,Heater,1606.72,Living Room,16.67,59.53,44,141.39,Off
2024-09-09 03:35:00,D-4338,TV,66.07,Bathroom,24.85,46.61,62,8.19,Off
2024-11-12 11:40:00,D-1011,Ceiling Fan,84.34,Kitchen,26.67,72.64,116,19.57,On
2024-09-06 15:02:00,D-8008,Microwave,1405.1,Bathroom,15.39,36.7,160,449.63,On
2024-09-12 13:05:00,D-5030,Microwave,756.15,Garage,27.59,54.74,153,231.38,Off
2024-03-02 18:30:00,D-9021,Heater,1882.52,Living Room,21.36,69.02,1,3.77,Off
2024-06-01 07:31:00,D-1069,Microwave,1604.18,Living Room,22.93,51.69,73,234.21,On
2024-03-27 14:37:00,D-9601,Smart Bulb,12.48,Living Room,16.88,42.25,144,3.59,On
2024-04-07 21:38:00,D-3337,Microwave,1708.51,Living Room,29.84,30.67,101,345.12,On
2024-02-09 23:53:00,D-5310,Laptop Charger,34.83,Kitchen,20.93,70.56,73,5.09,Off
2024-01-16 12:45:00,D-5077,Laptop Charger,65.86,Living Room,16.2,30.85,144,18.97,Off
2024-10-28 11:00:00,D-4258,Microwave,1439.48,Bathroom,19.12,71.1,11,31.67,On
2024-03-04 20:44:00,D-8640,Air Conditioner,2157.13,Bathroom,28.65,74.92,84,362.4,On
2024-03-19 16:52:00,D-8951,Air Conditioner,1738.54,Garage,15.35,35.84,149,518.08,On
2024-07-01 19:57:00,D-3113,Air Conditioner,2195.41,Kitchen,28.27,46.93,84,368.83,On
2024-07-31 12:43:00,D-4106,Refrigerator,131.36,Kitchen,29.31,61.79,150,39.41,Off
2024-12-28 03:40:00,D-6148,Washing Machine,612.2,Garage,29.55,78.02,142,173.86,On
2024-03-15 12:24:00,D-1765,Washing Machine,558.61,Garage,27.08,76.84,35,39.1,On
2024-02-23 06:02:00,D-8723,Smart Plug,7.26,Garage,26.23,66.25,121,1.76,On
2024-11-17 20:00:00,D-5786,Microwave,963.32,Living Room,27.29,49.13,125,240.83,Off
2024-05-30 01:40:00,D-8829,Refrigerator,278.99,Bathroom,17.15,50.22,27,15.07,Off
2024-01-13 17:18:00,D-8426,Smart Plug,6.72,Living Room,27.47,62.82,137,1.84,On
2024-05-17 18:42:00,D-3720,Ceiling Fan,41.57,Bathroom,15.38,77.79,97,8.06,On
2024-04-05 01:38:00,D-3192,Washing Machine,392.07,Kitchen,29.12,45.39,22,17.25,On
2024-08-23 07:40:00,D-6351,Refrigerator,180.83,Bathroom,21.25,73.27,28,10.13,On
2024-04-10 06:31:00,D-5471,Washing Machine,529.59,Garage,24.15,56.17,3,3.18,Off
2024-03-20 12:01:00,D-1698,Washing Machine,351.52,Bathroom,17.4,57.07,151,106.16,On
2024-12-03 16:02:00,D-6136,Air Conditioner,884.17,Bedroom,24.52,68.47,64,113.17,On
2024-05-26 11:06:00,D-4921,Air Conditioner,955.1,Living Room,20.23,30.88,121,231.13,On
2024-10-16 13:35:00,D-2108,Ceiling Fan,82.59,Living Room,19.74,38.28,103,17.01,On
2024-10-23 13:40:00,D-8236,Smart Plug,3.48,Garage,29.17,60.78,5,0.03,On
2024-04-15 05:04:00,D-4477,Smart Plug,6.7,Living Room,18.19,33.9,111,1.49,On
2024-03-05 03:53:00,D-3416,Heater,1223.57,Bedroom,25.15,48.31,34,83.2,Off
2024-08-23 02:06:00,D-2638,Smart Plug,7.11,Bedroom,25.7,50.71,137,1.95,On
2024-10-30 23:47:00,D-9698,Laptop Charger,50.04,Office,26.9,57.3,161,16.11,On
2024-04-13 17:52:00,D-8926,Laptop Charger,38.11,Bedroom,28.21,41.78,125,9.53,On
2024-06-01 18:19:00,D-6056,Washing Machine,415.02,Bedroom,28.9,78.6,11,9.13,On
2024-11-06 03:02:00,D-1312,Microwave,1069.56,Garage,24.36,48.72,161,344.4,Off
2024-05-09 18:14:00,D-2047,Heater,1677.62,Garage,18.84,42.06,60,201.31,On
2024-11-09 04:01:00,D-2087,Refrigerator,181.36,Office,19.37,59.61,137,49.69,On
2024-12-18 19:25:00,D-8281,Air Conditioner,1482.52,Garage,18.19,60.2,129,382.49,On
2024-10-26 00:18:00,D-2855,Washing Machine,718.06,Garage,25.8,59.99,31,44.52,Off
2024-01-07 20:40:00,D-7456,Ceiling Fan,78.19,Living Room,28.82,57.62,155,24.24,On
2024-07-25 04:28:00,D-3087,Smart Bulb,12.16,Bedroom,21.47,68.68,132,3.21,On
2024-10-04 11:28:00,D-7646,Microwave,1065.12,Bathroom,27.71,49.06,21,44.74,Off
2024-01-03 09:29:00,D-9026,Smart Bulb,9.01,Bedroom,22.85,31.79,121,2.18,On
2024-11-11 22:39:00,D-4518,Laptop Charger,43.19,Living Room,19.78,56.62,40,3.46,On
2024-04-05 16:31:00,D-3367,TV,75.6,Bedroom,19.74,64.61,139,21.02,On
2024-11-01 04:09:00,D-8235,Air Conditioner,1801.01,Living Room,19.57,61.81,112,403.43,Off
2024-05-06 18:06:00,D-8325,Heater,2917.28,Kitchen,18.37,30.97,51,297.56,On
2024-01-22 11:49:00,D-6613,Washing Machine,714.13,Bathroom,23.55,65.76,176,251.37,On
2024-06-11 11:48:00,D-3858,Smart Bulb,9.23,Garage,15.54,44.15,39,0.72,On
2024-02-12 13:03:00,D-5582,Smart Bulb,6.16,Living Room,19.78,50.9,24,0.3,On
2024-03-07 05:23:00,D-1496,Smart Bulb,5.91,Office,29.39,48.83,10,0.12,On
2024-09-08 03:07:00,D-3071,TV,133.21,Kitchen,24.87,41.2,100,26.64,On
2024-01-18 20:02:00,D-3486,TV,101.28,Living Room,26.1,55.69,123,24.91,On
2024-04-07 15:21:00,D-5497,Microwave,1721.74,Kitchen,25.22,45.25,172,592.28,On
2024-03-30 07:16:00,D-1377,Refrigerator,110.38,Garage,21.09,42.27,155,34.22,On
2024-05-18 01:44:00,D-6449,TV,113.5,Garage,17.51,50.72,163,37.0,On
2024-03-27 23:52:00,D-1788,Heater,1299.01,Office,28.92,49.6,50,129.9,Off
2024-09-16 21:55:00,D-7745,Smart Bulb,7.45,Kitchen,17.09,35.5,63,0.94,On
2024-05-01 14:46:00,D-1509,Smart Bulb,11.38,Bedroom,17.86,60.9,32,0.73,On
2024-05-15 14:57:00,D-4901,Laptop Charger,71.92,Bedroom,29.99,63.61,136,19.56,On
2024-10-03 08:13:00,D-6189,Washing Machine,442.73,Bedroom,16.54,35.81,74,65.52,On
2024-03-25 07:09:00,D-5814,Air Conditioner,1170.44,Bedroom,16.75,47.84,114,266.86,Off
2024-01-26 16:34:00,D-4881,Smart Bulb,11.75,Living Room,25.5,31.5,57,1.34,On
2024-06-08 10:05:00,D-3898,Heater,2363.49,Bedroom,17.18,71.54,84,397.07,Off
2024-09-29 15:43:00,D-7482,Microwave,1715.03,Bathroom,18.7,40.48,85,291.56,On
2024-10-07 13:17:00,D-3308,Smart Bulb,11.42,Living Room,17.72,78.34,6,0.14,Off
2024-05-19 14:47:00,D-7389,TV,56.36,Garage,22.72,79.6,25,2.82,On
2024-08-01 11:56:00,D-4294,Air Conditioner,888.69,Office,25.23,64.94,35,62.21,Off
2024-04-12 06:18:00,D-6083,Washing Machine,498.38,Bedroom,22.01,32.92,66,65.79,On
2024-02-10 07:34:00,D-5167,Refrigerator,216.66,Bedroom,26.75,36.63,5,2.17,On
2024-04-20 14:02:00,D-5815,Heater,2019.07,Bedroom,19.82,38.46,24,96.92,On
2024-09-02 08:45:00,D-9324,Air Conditioner,1121.14,Living Room,17.55,72.58,165,369.98,On
2024-12-07 13:57:00,D-5420,Air Conditioner,1674.16,Kitchen,21.69,73.8,72,241.08,Off
2024-02-08 13:09:00,D-7146,Smart Bulb,5.93,Office,21.89,75.34,3,0.04,On
2024-08-28 09:57:00,D-9933,TV,100.71,Bedroom,17.36,50.83,114,22.96,Off
2024-02-02 03:01:00,D-7346,Smart Plug,3.82,Office,17.26,65.49,46,0.35,On
2024-05-17 10:31:00,D-4876,Smart Plug,2.85,Garage,28.33,69.73,140,0.8,On
2024-01-11 00:26:00,D-6958,Laptop Charger,87.49,Bedroom,24.22,51.94,102,17.85,On
2024-05-01 15:56:00,D-2932,Smart Bulb,14.29,Office,16.61,68.91,151,4.32,Off
2024-07-13 07:48:00,D-4373,Smart Bulb,8.79,Kitchen,29.5,39.48,88,1.55,On
2024-07-15 03:40:00,D-1464,Microwave,683.15,Garage,21.13,38.46,109,148.93,Off
2024-08-08 16:09:00,D-8098,Smart Plug,4.2,Living Room,26.7,49.05,26,0.22,On
2024-01-06 14:30:00,D-1449,Heater,1750.43,Office,17.19,74.75,8,28.01,On
2024-02-25 03:23:00,D-2399,Washing Machine,290.81,Living Room,26.9,49.02,162,94.22,On
2024-06-20 21:11:00,D-4420,Ceiling Fan,93.44,Office,16.7,59.08,81,15.14,Off
2024-09-03 08:25:00,D-7042,Microwave,1525.53,Living Room,20.68,76.51,14,42.71,On
2024-03-14 08:54:00,D-6884,Washing Machine,551.57,Garage,27.09,32.98,118,130.17,Off
2024-04-13 11:38:00,D-9075,Washing Machine,260.54,Garage,15.59,75.44,40,20.84,Off
2024-08-09 14:53:00,D-2105,Air Conditioner,1483.27,Office,19.48,59.02,32,94.93,On
2024-03-16 11:42:00,D-7679,Air Conditioner,1388.38,Living Room,29.85,55.3,33,91.63,On
2024-12-08 14:21:00,D-1285,Washing Machine,626.52,Office,25.69,74.6,143,179.18,Off
2024-10-11 19:34:00,D-3925,Smart Bulb,9.06,Office,26.88,45.22,42,0.76,On
2024-08-25 19:25:00,D-3096,Washing Machine,662.87,Bedroom,27.22,45.57,139,184.28,Off
2024-02-10 20:23:00,D-1129,TV,109.78,Bathroom,18.48,70.74,87,19.1,Off
2024-11-18 05:45:00,D-6628,Ceiling Fan,50.39,Garage,21.71,56.11,88,8.87,On
2024-12-06 23:53:00,D-2324,TV,90.94,Garage,19.32,52.76,60,10.91,Off
2024-02-14 02:59:00,D-7466,Washing Machine,739.98,Office,28.57,70.11,36,53.28,On
2024-09-07 06:03:00,D-8951,TV,111.67,Bathroom,22.26,30.51,73,16.3,On
2024-01-14 10:49:00,D-9017,Ceiling Fan,103.1,Bedroom,21.15,65.69,41,8.45,On
2024-08-27 06:15:00,D-8695,Refrigerator,279.79,Bathroom,18.59,53.74,55,30.78,On
2024-04-19 17:20:00,D-8721,TV,110.3,Kitchen,26.28,53.86,6,1.32,On
2024-09-29 12:02:00,D-1596,Washing Machine,363.13,Bedroom,15.64,34.93,158,114.75,On
2024-12-15 20:02:00,D-9957,TV,80.5,Kitchen,26.41,56.24,86,13.85,Off
2024-01-31 16:09:00,D-1925,Ceiling Fan,111.67,Bathroom,23.57,56.41,107,23.9,On
2024-12-05 11:23:00,D-1919,Smart Bulb,13.95,Bathroom,17.02,50.64,90,2.51,On
2024-06-22 05:48:00,D-5928,Heater,1311.86,Bedroom,19.11,41.1,89,233.51,On
2024-01-15 13:26:00,D-3786,TV,123.45,Living Room,15.12,58.46,109,26.91,On
2024-11-23 22:51:00,D-1025,TV,87.74,Living Room,19.9,64.05,128,22.46,Off
2024-08-08 06:33:00,D-8369,Washing Machine,395.2,Office,19.25,59.98,48,37.94,On
2024-01-19 15:11:00,D-9430,Refrigerator,135.81,Garage,22.16,79.85,5,1.36,Off
2024-10-05 04:03:00,D-7643,Smart Bulb,8.27,Bathroom,15.75,31.14,97,1.6,On
2024-07-29 11:50:00,D-4498,Air Conditioner,943.91,Bedroom,29.93,67.33,75,141.59,Off
2024-08-26 09:40:00,D-4865,Laptop Charger,73.89,Living Room,25.93,54.28,179,26.45,Off
2024-04-10 06:22:00,D-6514,Laptop Charger,78.17,Kitchen,26.35,73.49,156,24.39,On
2024-03-25 15:15:00,D-1888,Washing Machine,697.64,Garage,15.93,46.0,52,72.55,On
2024-07-06 14:41:00,D-1180,Smart Bulb,8.13,Living Room,27.62,41.68,140,2.28,On
2024-10-16 23:00:00,D-3190,Microwave,1416.85,Office,16.92,40.22,52,147.35,On
2024-11-02 09:52:00,D-7401,Laptop Charger,67.87,Living Room,22.16,79.6,4,0.54,Off
2024-12-19 02:02:00,D-9922,Ceiling Fan,80.81,Bathroom,29.19,54.57,11,1.78,Off
2024-06-27 05:12:00,D-1014,Refrigerator,122.74,Office,21.85,67.56,125,30.68,On
2024-12-19 18:33:00,D-8865,Ceiling Fan,111.16,Garage,22.67,40.69,161,35.79,On
2024-04-20 15:07:00,D-7222,Smart Plug,3.7,Office,15.16,38.1,66,0.49,On
2024-07-12 00:13:00,D-1571,Air Conditioner,1038.47,Living Room,21.92,46.51,60,124.62,Off
2024-08-30 18:34:00,D-6430,Heater,1672.45,Bedroom,20.52,73.26,67,224.11,On
2024-07-31 14:40:00,D-3597,Air Conditioner,1076.76,Office,17.85,61.5,91,195.97,On
2024-06-13 07:35:00,D-8420,Ceiling Fan,48.09,Kitchen,18.22,43.42,86,8.27,On
2024-09-02 11:21:00,D-2188,Heater,1630.56,Bedroom,28.8,55.01,85,277.2,On
2024-07-09 20:48:00,D-1164,Microwave,1547.87,Kitchen,25.22,39.76,5,15.48,On
2024-02-29 13:25:00,D-2326,Ceiling Fan,46.04,Living Room,16.62,31.96,80,7.37,On
2024-01-05 10:41:00,D-2737,Smart Bulb,11.66,Garage,27.34,46.13,86,2.01,On
2024-11-19 20:31:00,D-4883,Air Conditioner,1111.39,Bedroom,24.44,65.41,125,277.85,On
2024-03-25 19:04:00,D-2696,Laptop Charger,78.55,Office,18.5,71.63,151,23.72,On
2024-05-25 05:02:00,D-6434,Laptop Charger,31.08,Bedroom,23.83,48.94,106,6.59,On
2024-09-05 13:25:00,D-4238,Laptop Charger,74.26,Bedroom,24.1,66.85,156,23.17,On
2024-12-05 01:33:00,D-7036,Microwave,1735.74,Office,17.01,71.78,80,277.72,On
2024-09-25 11:43:00,D-8464,Air Conditioner,940.68,Living Room,23.19,69.94,179,336.76,On
2024-03-13 07:52:00,D-3345,Smart Plug,5.55,Kitchen,15.8,52.26,150,1.67,Off
2024-03-13 19:35:00,D-2468,Microwave,619.52,Living Room,29.15,62.7,84,104.08,On
2024-10-17 19:37:00,D-3819,Smart Plug,7.34,Living Room,17.37,77.67,36,0.53,On
2024-05-23 09:23:00,D-4147,TV,73.06,Bathroom,23.79,69.08,151,22.06,On
2024-12-01 22:44:00,D-7116,TV,81.57,Kitchen,19.12,41.12,9,1.47,Off
2024-06-23 00:56:00,D-9159,Ceiling Fan,110.91,Living Room,16.98,43.56,24,5.32,Off
2024-12-21 11:39:00,D-5764,Heater,2437.05,Office,18.19,64.47,50,243.71,On
2024-03-03 22:54:00,D-2526,Microwave,1785.11,Office,28.21,44.8,132,471.27,Off
2024-06-03 17:06:00,D-3696,Heater,1754.35,Kitchen,21.57,58.17,127,445.6,Off
2024-08-06 17:11:00,D-9505,Laptop Charger,32.52,Bedroom,27.51,35.58,2,0.13,On
2024-12-14 15:43:00,D-2737,Refrigerator,183.89,Garage,19.37,59.0,151,55.53,On
2024-01-04 10:37:00,D-9150,Refrigerator,228.91,Living Room,15.69,31.93,150,68.67,Off
2024-09-22 05:45:00,D-4005,Air Conditioner,1563.03,Kitchen,23.6,78.27,11,34.39,On
2024-03-04 06:04:00,D-6164,Microwave,1609.74,Bedroom,25.47,41.92,100,321.95,On
2024-01-28 23:31:00,D-2029,Smart Plug,5.44,Living Room,20.66,37.94,76,0.83,On
2024-08-25 10:03:00,D-5159,Smart Plug,2.93,Garage,28.85,67.9,45,0.26,On
2024-08-19 05:53:00,D-5317,Laptop Charger,56.38,Living Room,21.39,78.6,99,11.16,On
2024-10-20 23:19:00,D-8824,Smart Bulb,13.54,Living Room,21.86,38.8,128,3.47,On
2024-11-02 01:07:00,D-3808,Smart Bulb,14.65,Bathroom,19.1,75.05,122,3.57,On
2024-07-22 22:18:00,D-3696,Washing Machine,650.82,Garage,21.79,75.95,132,171.82,On
2024-01-18 21:32:00,D-4524,Laptop Charger,43.49,Bathroom,26.82,52.58,80,6.96,On
2024-09-12 22:58:00,D-9803,Ceiling Fan,67.94,Garage,16.8,40.13,173,23.51,Off
2024-09-30 12:21:00,D-1550,Ceiling Fan,67.71,Office,15.6,73.08,178,24.1,Off
2024-03-13 11:55:00,D-7790,Ceiling Fan,111.95,Office,17.98,34.25,173,38.73,On
2024-05-15 16:34:00,D-8375,Washing Machine,654.41,Bathroom,26.38,32.88,103,134.81,On
2024-08-02 08:04:00,D-7486,Ceiling Fan,57.86,Office,19.76,33.17,55,6.36,On
2024-02-03 11:18:00,D-4757,Washing Machine,535.6,Bedroom,23.26,38.86,136,145.68,On
2024-06-25 19:08:00,D-7010,Air Conditioner,1497.72,Bathroom,15.94,59.73,5,14.98,On
2024-10-21 20:12:00,D-9672,Washing Machine,407.44,Living Room,21.2,60.82,160,130.38,On
2024-01-04 01:20:00,D-1180,Ceiling Fan,73.84,Garage,19.08,53.07,124,18.31,On
2024-08-20 06:39:00,D-4390,TV,73.23,Garage,27.27,58.74,86,12.6,On
2024-07-01 10:02:00,D-3303,Laptop Charger,80.06,Garage,25.53,46.5,159,25.46,On
2024-08-13 21:59:00,D-8348,Smart Plug,7.22,Living Room,27.11,62.78,112,1.62,On
2024-06-24 17:41:00,D-7460,Ceiling Fan,47.68,Office,26.43,58.69,26,2.48,On
2024-12-19 14:19:00,D-2147,Laptop Charger,34.59,Kitchen,25.96,48.46,12,0.83,Off
2024-09-26 13:05:00,D-1722,TV,130.2,Office,24.54,65.13,54,14.06,Off
2024-09-24 11:39:00,D-6682,Laptop Charger,56.0,Living Room,29.25,76.37,117,13.1,Off
2024-12-01 14:43:00,D-3779,Smart Plug,2.9,Garage,24.87,44.97,113,0.66,On
2024-12-13 23:11:00,D-5695,Air Conditioner,1546.14,Garage,20.63,43.03,149,460.75,On
2024-06-28 21:54:00,D-1181,Washing Machine,359.82,Bathroom,27.42,78.22,89,64.05,On
2024-09-05 09:18:00,D-3831,Smart Bulb,10.04,Bedroom,21.08,78.43,113,2.27,Off
2024-12-22 19:26:00,D-3983,Air Conditioner,1751.6,Office,15.54,77.83,14,49.04,On
2024-06-20 01:49:00,D-5568,Microwave,1448.87,Garage,17.31,54.98,170,492.62,On
2024-04-08 09:28:00,D-9990,Smart Plug,3.56,Bathroom,25.29,33.0,150,1.07,On
2024-07-08 17:34:00,D-8934,Heater,2658.35,Bedroom,15.5,64.47,93,494.45,On
2024-07-02 22:37:00,D-3357,Washing Machine,539.78,Garage,21.9,66.26,20,21.59,Off
2024-01-11 11:00:00,D-6784,Smart Plug,5.29,Bedroom,25.58,78.61,21,0.22,On
2024-10-30 01:37:00,D-4868,Ceiling Fan,59.31,Office,25.28,70.05,143,16.96,Off
2024-04-19 08:31:00,D-5307,Air Conditioner,2057.05,Office,17.16,40.65,11,45.26,On
2024-06-17 06:49:00,D-3728,Air Conditioner,1038.13,Garage,22.59,61.04,40,83.05,On
2024-02-29 09:21:00,D-1923,Air Conditioner,1341.2,Office,26.27,56.42,177,474.78,Off
2024-06-13 22:18:00,D-1092,Heater,1488.51,Garage,17.38,78.3,6,17.86,Off
2024-08-28 19:22:00,D-1475,Laptop Charger,82.48,Office,28.29,45.53,178,29.36,On
2024-06-05 12:50:00,D-1383,Microwave,686.14,Bedroom,16.64,42.83,136,186.63,Off
2024-05-29 09:39:00,D-5396,Laptop Charger,44.06,Bedroom,26.3,72.38,149,13.13,On
2024-03-01 06:51:00,D-8505,Smart Bulb,10.57,Bathroom,25.73,39.6,153,3.23,On
2024-07-26 15:00:00,D-4447,TV,82.44,Garage,18.32,37.18,64,10.55,On
2024-09-05 03:01:00,D-7149,Heater,1319.5,Kitchen,28.58,49.77,145,382.65,Off
2024-02-23 22:30:00,D-8604,Smart Bulb,9.6,Bathroom,15.35,71.26,64,1.23,On
2024-09-14 12:13:00,D-8740,Ceiling Fan,66.18,Bedroom,24.88,76.35,103,13.63,On
2024-01-20 04:39:00,D-2153,Microwave,1708.77,Garage,17.08,40.81,103,352.01,Off
2024-05-06 14:30:00,D-1883,Heater,2454.78,Office,27.14,56.01,169,829.72,Off
2024-08-30 11:32:00,D-7709,Heater,2654.78,Office,23.81,59.88,117,621.22,On
2024-12-12 01:17:00,D-4709,Heater,2159.52,Living Room,20.97,44.56,106,457.82,Off
2024-11-05 16:09:00,D-4529,Microwave,1388.72,Living Room,19.25,34.28,124,344.4,On
2024-08-16 09:51:00,D-1240,Smart Bulb,11.41,Bedroom,21.24,47.7,115,2.62,Off
2024-03-20 17:05:00,D-9156,Microwave,1139.51,Bedroom,24.0,55.35,143,325.9,Off
2024-09-19 08:44:00,D-8806,Smart Plug,4.71,Living Room,27.61,69.3,76,0.72,On
2024-09-04 14:30:00,D-1123,Washing Machine,392.56,Office,23.11,46.07,30,23.55,On
2024-03-20 11:41:00,D-7319,Microwave,1456.95,Garage,25.41,30.16,103,300.13,On
2024-01-11 01:48:00,D-6168,Smart Bulb,14.65,Kitchen,29.14,63.64,151,4.42,On
2024-09-29 13:47:00,D-5239,Refrigerator,111.66,Bedroom,24.21,52.4,78,17.42,Off
2024-02-04 09:41:00,D-3053,Smart Plug,6.36,Kitchen,20.31,76.67,171,2.18,Off
2024-06-19 19:06:00,D-3645,Air Conditioner,1509.74,Living Room,22.27,51.17,48,144.94,On
2024-12-16 07:01:00,D-8311,Smart Plug,3.95,Bedroom,23.82,54.01,161,1.27,On
2024-11-25 14:22:00,D-2927,Smart Plug,2.66,Kitchen,25.47,53.2,31,0.16,Off
2024-09-25 23:32:00,D-8654,Smart Bulb,9.44,Living Room,15.37,34.17,61,1.15,On
2024-07-16 01:32:00,D-1830,Washing Machine,577.77,Bathroom,26.39,73.33,51,58.93,Off
2024-08-06 22:07:00,D-7493,Heater,1269.7,Office,16.04,39.25,165,419.0,On
2024-06-24 14:28:00,D-1796,Smart Plug,3.55,Bedroom,21.67,73.37,110,0.78,Off
2024-09-10 17:44:00,D-1498,Microwave,1064.82,Garage,29.43,35.18,6,12.78,On
2024-05-16 14:18:00,D-1471,Microwave,1062.0,Office,28.89,40.05,86,182.66,On
2024-10-07 23:44:00,D-2354,Heater,2053.88,Bathroom,25.96,74.48,120,492.93,On
2024-09-27 02:42:00,D-6446,Smart Bulb,13.72,Kitchen,21.74,61.75,37,1.02,Off
2024-12-26 20:25:00,D-8104,Air Conditioner,2072.1,Bathroom,19.84,42.2,147,609.2,On
2024-04-12 19:27:00,D-6577,Smart Plug,4.23,Garage,23.87,78.06,140,1.18,On
2024-10-13 15:34:00,D-3647,Ceiling Fan,83.12,Kitchen,25.27,73.04,130,21.61,On
2024-03-14 11:04:00,D-1589,Air Conditioner,1389.89,Bedroom,15.13,59.84,31,86.17,Off
2024-03-26 05:50:00,D-4553,Ceiling Fan,94.02,Bedroom,28.14,69.92,46,8.65,On
2024-07-13 14:26:00,D-3884,Smart Plug,5.27,Bathroom,21.58,39.9,16,0.17,On
2024-08-06 13:10:00,D-6708,Smart Bulb,10.63,Bathroom,24.67,40.53,106,2.25,On
2024-02-16 00:29:00,D-8839,Smart Plug,4.28,Kitchen,22.09,75.56,1,0.01,On
2024-08-07 19:05:00,D-4554,TV,135.12,Bathroom,19.49,40.58,44,11.89,On
2024-12-22 09:49:00,D-7894,TV,134.71,Bathroom,21.71,45.9,31,8.35,On
2024-12-06 01:30:00,D-7661,Microwave,976.22,Bathroom,17.79,54.4,18,35.14,Off
2024-10-28 21:35:00,D-7475,Smart Plug,5.05,Living Room,27.88,32.48,10,0.1,On
2024-07-23 21:38:00,D-4828,Heater,1354.19,Office,17.23,44.65,60,162.5,Off
2024-03-09 10:38:00,D-6057,Smart Plug,6.71,Bedroom,19.79,54.51,166,2.23,Off
2024-05-07 02:38:00,D-4865,Refrigerator,213.56,Garage,28.45,78.99,99,42.28,On
2024-06-10 10:10:00,D-8386,TV,70.83,Garage,24.61,73.74,40,5.67,Off
2024-08-04 10:15:00,D-4810,Heater,2959.96,Living Room,28.9,56.12,84,497.27,On
2024-09-02 06:05:00,D-9142,Ceiling Fan,66.09,Living Room,19.37,76.4,26,3.44,On
2024-03-19 21:44:00,D-8614,Washing Machine,435.3,Kitchen,20.5,34.51,178,154.97,On
2024-06-19 21:09:00,D-6334,Washing Machine,520.13,Bedroom,23.33,70.09,40,41.61,On
2024-01-08 22:22:00,D-3628,Laptop Charger,80.56,Bathroom,17.84,32.99,99,15.95,On
2024-11-14 07:47:00,D-6543,Air Conditioner,1412.77,Office,22.07,63.42,71,200.61,On
2024-08-28 00:29:00,D-5268,Microwave,1561.72,Bathroom,20.44,36.42,141,440.41,On
2024-09-09 05:11:00,D-2026,TV,84.79,Living Room,20.28,36.29,139,23.57,On
2024-03-23 13:53:00,D-9833,Smart Bulb,9.53,Living Room,29.37,74.54,58,1.11,On
2024-07-01 20:09:00,D-6579,Laptop Charger,48.36,Bathroom,17.03,45.0,152,14.7,Off
2024-08-03 06:36:00,D-5122,Smart Plug,4.56,Bathroom,26.86,50.63,73,0.67,On
2024-11-23 23:33:00,D-5010,Smart Bulb,9.43,Bathroom,21.96,60.39,153,2.89,On
2024-04-05 10:21:00,D-4062,Washing Machine,343.73,Living Room,26.1,43.64,143,98.31,Off
2024-11-11 23:17:00,D-1301,Smart Plug,5.66,Bathroom,21.33,76.42,154,1.74,On
2024-08-28 04:56:00,D-4678,Heater,1055.48,Office,29.49,72.16,41,86.55,On
